iter	Logloss
530	0.03081999804
531	0.0308162001
532	0.03081183663
533	0.03080804948
534	0.03080580827
535	0.03080028567
536	0.03079592767
537	0.03079088955
538	0.03078636599
539	0.03078235404
540	0.0307784222
541	0.03077166923
542	0.03076577017
543	0.03076338651
544	0.03075842356
545	0.03075194066
546	0.03074864046
547	0.03074349704
548	0.03073774483
549	0.03073529277
550	0.03073163622
551	0.03073054092
552	0.03072512756
553	0.03071959307
554	0.03071602688
555	0.03071107059
556	0.03070891175
557	0.03070679475
558	0.03070132516
559	0.0306977826
560	0.03069091606
561	0.03068670678
562	0.03068276283
563	0.03067974872
564	0.03067694217
565	0.03067438009
566	0.03067136373
567	0.03066887887
568	0.03066436044
569	0.03066175545
570	0.03065933581
571	0.03065772012
572	0.03065348096
573	0.03064946059
574	0.03064620105
575	0.03064075449
576	0.03063743313
577	0.03063405525
578	0.03063060002
579	0.03062741344
580	0.03062469199
581	0.0306215882
582	0.0306195786
583	0.03061636464
584	0.03061070547
585	0.0306087929
586	0.03060753595
587	0.03060444081
588	0.03059951119
589	0.03059516868
590	0.03059077685
591	0.03058630252
592	0.03058127916
593	0.03057711148
594	0.03057278405
595	0.03056592126
596	0.03056485502
597	0.03056042102
598	0.03055560528
599	0.03055338228
600	0.03055232605
601	0.03055127719
602	0.0305502954
603	0.03054714474
604	0.03054617551
605	0.03054436053
606	0.0305421803
607	0.03054006275
608	0.03053679004
609	0.0305319924
610	0.03052742463
611	0.03052467165
612	0.03052104211
613	0.03051881984
614	0.03051504283
615	0.03051302489
616	0.03050704849
617	0.03050176645
618	0.0304984128
619	0.03049637475
620	0.03049542176
621	0.03049185881
622	0.0304874675
623	0.03048529632
624	0.03048195016
625	0.03047885493
626	0.03047691519
627	0.03047502964
628	0.03046975774
629	0.03046807489
630	0.03046512402
631	0.03046096912
632	0.03045996463
633	0.03045776662
634	0.03045375031
635	0.03045191505
636	0.03045080376
637	0.03044725886
638	0.03044546384
639	0.03044372366
640	0.03044234815
641	0.03044064685
642	0.03043454291
643	0.03043052229
644	0.03042749847
645	0.03042377757
646	0.03042099028
647	0.03041711276
648	0.03041314179
649	0.03041150738
650	0.03040990835
651	0.03040706129
652	0.03040618676
653	0.03040534636
654	0.03040249443
655	0.03039935835
656	0.03039408013
657	0.03039019205
658	0.03038936472
659	0.03038365718
660	0.03038284176
661	0.03037967197
662	0.03037426048
663	0.03037270655
664	0.030368054
665	0.03036726706
666	0.03036628799
667	0.03036245687
668	0.03036067126
669	0.03035992408
670	0.03035694515
671	0.03035378031
672	0.0303465145
673	0.03034500762
674	0.03034214019
675	0.0303357485
676	0.03033413202
677	0.03033233075
678	0.03033088001
679	0.0303264975
680	0.03032507183
681	0.03031979106
682	0.03031904726
683	0.03031600691
684	0.03031236438
685	0.03030841469
686	0.03030566564
687	0.03030421838
688	0.03030281236
689	0.03030140127
690	0.03029877236
691	0.03029028272
692	0.03028220829
693	0.03027929726
694	0.030275597
695	0.03026874562
696	0.03026518068
697	0.03026370096
698	0.03025958307
699	0.03025240017
700	0.03024756765
701	0.03024619875
702	0.03024483107
703	0.0302405593
704	0.03023923867
705	0.0302359538
706	0.03023241141
707	0.0302282622
708	0.03022428524
709	0.03022103229
710	0.0302196933
711	0.03021763227
712	0.03021612102
713	0.03021414495
714	0.03020733611
715	0.03020056538
716	0.03019928824
717	0.03019351936
718	0.03019203341
719	0.03018882222
720	0.030185267
721	0.03018175825
722	0.03017898144
723	0.03017773181
724	0.03017044837
725	0.03016573258
726	0.03016219452
727	0.03016142145
728	0.03016012101
729	0.03015603394
730	0.0301500302
731	0.03014882476
732	0.03014533779
733	0.03014197239
734	0.03013981706
735	0.03013864309
736	0.03013519979
737	0.03012982946
738	0.03012856472
739	0.0301265086
740	0.03012365196
741	0.03011975439
742	0.03011699354
743	0.03011545504
744	0.03011245469
745	0.03011121271
746	0.03011040665
747	0.03010707505
748	0.03010521584
749	0.03010406652
750	0.03010329596
751	0.03010012323
752	0.03009625164
753	0.03009514868
754	0.03009188592
755	0.03008918953
756	0.03008535804
757	0.03008222982
758	0.03007784762
759	0.03007492509
760	0.0300737307
761	0.03007241652
762	0.03006931714
763	0.0300657253
764	0.03005871307
765	0.03005579784
766	0.03005284244
767	0.03004913518
768	0.03004492683
769	0.03004211856
770	0.03003728048
771	0.03003666379
772	0.03003427306
773	0.03002975177
774	0.03002869624
775	0.0300251379
776	0.03002168775
777	0.03002109059
778	0.03001881613
779	0.03001482252
780	0.03001159099
781	0.03000852385
782	0.03000749071
783	0.03000405314
784	0.02999887672
785	0.02999775274
786	0.02999531593
787	0.02999052532
788	0.0299894432
789	0.02998702337
790	0.02998291731
791	0.02997789547
792	0.02997266741
793	0.02996976415
794	0.02996530774
795	0.02996151538
796	0.02995685998
797	0.02995512928
798	0.02995081598
799	0.02994867282
800	0.02994456719
801	0.02994178525
802	0.02993673989
803	0.029934185
804	0.02992871763
805	0.02992580298
806	0.02992336101
807	0.02991945882
808	0.02991419814
809	0.0299112522
810	0.02990844692
811	0.02990506186
812	0.02990057741
813	0.02989761707
814	0.02989498563
815	0.02989394239
816	0.02989285485
817	0.0298896725
818	0.02988680767
819	0.02988424399
820	0.02988226443
821	0.02987871445
822	0.02987681016
823	0.02987254662
824	0.0298698305
825	0.02986883095
826	0.02986785524
827	0.0298673135
828	0.02986160636
829	0.02985895266
830	0.02985664102
831	0.02985418632
832	0.02985221032
833	0.02984912759
834	0.02984660964
835	0.02983984491
836	0.02983730109
837	0.02983385225
838	0.02983280498
839	0.02983063972
840	0.02982805211
841	0.02982702308
842	0.02982458471
843	0.02982046264
844	0.02981684242
845	0.02981506305
846	0.02981268463
847	0.02980941249
848	0.02980563634
849	0.02980464361
850	0.0298037019
851	0.02980149575
852	0.02979611558
853	0.02979343066
854	0.02978801138
855	0.02978574262
856	0.02978261099
857	0.02978012371
858	0.02977626808
859	0.02977387813
860	0.0297695722
861	0.0297660293
862	0.02976436214
863	0.02976139388
864	0.02975723787
865	0.02975480527
866	0.02975382536
867	0.0297528555
868	0.02974731843
869	0.02974372897
870	0.02974044566
871	0.02973949787
872	0.02973787165
873	0.02973392896
874	0.02973148618
875	0.02973001467
876	0.02972784066
877	0.02972496873
878	0.02972220952
879	0.02972130844
880	0.02971906565
881	0.02971856498
882	0.02970990546
883	0.02970781446
884	0.02970274754
885	0.02969976389
886	0.0296934093
887	0.02969123141
888	0.0296870824
889	0.02968182446
890	0.02967905484
891	0.02967588126
892	0.02967495472
893	0.02967228091
894	0.02966732904
895	0.02966642731
896	0.02966504569
897	0.0296630328
898	0.02966217358
899	0.02965959604
900	0.02965809351
901	0.02965477509
902	0.02965265679
903	0.02964886451
904	0.02964803606
905	0.02964658344
906	0.02964422822
907	0.02964333672
908	0.02964253006
909	0.02964027742
910	0.02963892143
911	0.02963508935
912	0.02963261341
913	0.0296275005
914	0.02962534824
915	0.0296205165
916	0.02961718261
917	0.02961462747
918	0.02961330977
919	0.02961105963
920	0.02961055846
921	0.02960584982
922	0.02960094068
923	0.02959777976
924	0.02959531739
925	0.02959177048
926	0.02958884215
927	0.0295883809
928	0.0295836379
929	0.02957753926
930	0.02957536017
931	0.02957267432
932	0.02957137998
933	0.02956864395
934	0.02956786157
935	0.02956277419
936	0.02956061073
937	0.02955801627
938	0.02955691515
939	0.02954896484
940	0.02954711432
941	0.02954412335
942	0.02953956401
943	0.02953674081
944	0.02953599678
945	0.02953260518
946	0.02952821813
947	0.02952714006
948	0.02952460123
949	0.02951880318
950	0.02951806824
951	0.02951230608
952	0.02950792347
953	0.02950374026
954	0.02949911426
955	0.02949356626
956	0.02949171484
957	0.02948684978
958	0.02948257801
959	0.02947972366
960	0.02947572268
961	0.02947102511
962	0.02946834469
963	0.0294630089
964	0.02945953782
965	0.02945568837
966	0.02945318447
967	0.02944867385
968	0.02944495777
969	0.0294420461
970	0.02944159588
971	0.02943643078
972	0.02943281575
973	0.02942859136
974	0.02942543465
975	0.02942102444
976	0.02941899488
977	0.02941638941
978	0.0294139074
979	0.0294128728
980	0.02940941977
981	0.02940583094
982	0.02940084618
983	0.02940041614
984	0.02939913996
985	0.02939438898
986	0.02939093674
987	0.02938615906
988	0.02938190271
989	0.02937863303
990	0.02937609472
991	0.02937278564
992	0.02936771829
993	0.02936453855
994	0.02936261835
995	0.02935955162
996	0.02935500049
997	0.02935077642
998	0.02934628194
999	0.02934388542
1000	0.02934076278
1001	0.02933975636
1002	0.02933909767
1003	0.02933450739
1004	0.02933217655
1005	0.02932975344
1006	0.02932877216
1007	0.02932569756
1008	0.02932190279
1009	0.02931752876
1010	0.02931457416
1011	0.02931162429
1012	0.02930742593
1013	0.02930345821
1014	0.02929915604
1015	0.02929753129
1016	0.02929432212
1017	0.02929122681
1018	0.0292872049
1019	0.02928522373
1020	0.02928426149
1021	0.02928248514
1022	0.02927951655
1023	0.02927667185
